timestamp,email_address,which_country_do_you_work_in,what_city_do_you_work_in,which_us_state_do_you_work_in,which_canadian_province_do_you_work_in,company_or_institution_name,which_of_the_following_best_describes_your_company,biotech_sub_industry,company_detail_approximate_company_size,provide_a_review_and_rate_your_companyinstitution_and_experience,work_life_balance_on_average_how_many_hours_do_you_work_per_week,what_is_your_official_job_title,which_department_best_describes_your_role_if_you_cant_find_one_that_fits_your_specific_role_select_other_and_describe,briefly_describe_your_position_and_responsibilities,do_you_work_inperson_remote_or_hybrid,how_many_days_on_average_per_week_do_you_work_from_home,what_degrees_do_you_have,how_many_total_years_of_experience_in_postdocs_do_you_have,list_other_relevant_and_recognized_certifications,please_enter_your_total_years_of_experience_in_the_field,what_currency_will_you_be_answering_these_questions_in,are_you_a_salaried_or_hourly_employee,if_you_are_an_hourly_employee_how_many_hours_per_week_do_you_work,annual_base_salary,overtime_pay,annual_target_bonus_in_percentage,commission,annual_equitystock_option,most_recent_annual_yearly_raise,bonus_value,stockequity_options,relocation_assistance_total_value,retirement_benefits,healthcare_benefits,select_the_highest_level_of_education_that_you_have_thats_relevant_to_your_occupation_if_you_have_multiple_please_select_other_and_describe,how_many_years_have_you_been_working_at_this_current_position,what_currency_will_you_be_answering_these_quesitons_in,survey_feedback,any_other_type_of_annual_bonus_please_describe,how_much_of_your_bonus_did_you_receive_in_the_last_cycle
2025-01-15 22:37:38.209000,,United States,,New Jersey,,Prefer not to say,Public,Pharmaceutical (including “big pharma”),5000+,,36 - 40,"Director, PV",PV,,Remote,5.0,,0.0,,20.0,,Salaried,Not applicable,260000.0,N/A (no overtime/am salaried),25.0,No commission,65000.0,4.0,,,,401k 100% match up to 6% plus additional 5% company contribution,HSA contribution from company,PharmD,1.0,USD - US dollar,,LTI,0.25
2025-01-15 22:19:20.943000,,United States,,New Jersey,,Bristol Myers Squibb,Public,Pharmaceutical (including “big pharma”),5000+,,36 - 40,Data Specialist,Information Technologies,,Hybrid,2.0,,0.0,,3.0,,Salaried,Not applicable,90000.0,N/A (no overtime/am salaried),8.0,No commission,0.0,3.0,0.0,0.0,0.0,6.0,350.0,Masters,1.5,USD - US dollar,,,8.0
2025-01-15 22:11:35.504000,,United States,,California,,Prefer not to say,Private,Pharmaceutical (including “big pharma”),1-50,,41 - 45,Scientist II,Research,,In-Person,0.0,,0.0,,3.0,,Salaried,Not applicable,150000.0,N/A (no overtime/am salaried),10.0,No commission,0.0,3.5,,,10000.0,,,PhD,1.0,USD - US dollar,,,10.0
2025-01-15 22:02:07.120000,,United States,,California,,Prefer not to say,Public,Diagnostics,200-1000,,36 - 40,Associate Director,Data Science / Bioinformatics,,Hybrid,3.0,,0.0,,10.0,,Salaried,Not applicable,245000.0,N/A (no overtime/am salaried),17.0,No commission,40000.0,0.02,,,,,,PhD,2.0,USD - US dollar,,,0.15
2025-01-15 21:33:10.337000,,United States,,New Jersey,,Prefer not to say,Private,Pharmaceutical (including “big pharma”),5000+,,36 - 40,Associate Scientist,Analytical Development,Assay Development,Hybrid,1.0,,0.0,,2.0,,Salaried,Not applicable,88800.0,N/A (no overtime/am salaried),8.0,No commission,0.0,Have not been long enough to have an annual yearly raise,,,10000.0,401k,,Bachelors,0.5,USD - US dollar,,3.0,8.0
2025-01-15 21:21:38.704000,,United States,,Tennessee,,Prefer not to say,Public,Medical/Health Devices,5000+,"10/10, incredibly supportive, friendly and social work culture. Everyone is happy to work here. Many employees have made entire careers with just this company. They want to retain talent and foster employee growth within the company. So they offer generous benefits and pay. However, this is not to be taken for granted. You will be expected to work hard, likely harder than other places, but you will feel supported, valued, and be rewarded.",36 - 40,EP Mapping Specialist,Clinical sales,,Hybrid,3.0,,0.0,,0.0,,Salaried,Not applicable,85000.0,N/A (no overtime/am salaried),75.0,No commission,0.0,Have not been long enough to have an annual yearly raise,0.0,15% discounted stock option,7500.0,6.0,"Health, dental, vision, pet, HSA/FSA",Masters,1.0,USD - US dollar,,Monthly performance bonus,
2025-01-15 21:03:18.605000,,United States,,Idaho,,Prefer not to say,Private,Cell and Gene Therapy,1-50,,41 - 45,"Senior Scientist, R&D",Research,,Hybrid,2.0,,0.0,,4.0,,Salaried,Not applicable,105000.0,N/A (no overtime/am salaried),9.0,No commission,333.0,Company/Institution does not have annual yearly raise,0.0,0.0,0.0,5% 401k match,,Masters,1.0,USD - US dollar,,,0.0
2025-01-15 20:57:45.644000,,United States,,California,,Artiva Biotherapeutics,Public,Cell and Gene Therapy,50-200,10/10,30 - 35,Senior Process Development Associate,Process Development,Develop and optimize processing of drug product from starting material,Hybrid,2.0,,0.0,,9.0,,Salaried,Not applicable,108500.0,N/A (no overtime/am salaried),10.0,No commission,0.0,2.5,8000.0,5000 options,0.0,401k offered but no matching,Healthcare premiums are fully covered by the company,Bachelors,2.0,USD - US dollar,,,8.0
2025-01-15 20:54:02.704000,,United States,,California,,Prefer not to say,Public,Diagnostics,5000+,"Culture is super supportive, lots of perks",36 - 40,Scientist I,Research,,In-Person,0.0,,0.0,,1.0,,Salaried,Not applicable,90000.0,N/A (no overtime/am salaried),5.0,No commission,0.0,Have not been long enough to have an annual yearly raise,,,,5% 401K contribution,"Health + Dental + Eye Insurance, pay ~ 10% of the full cost, HSA eligible, other things like life insurance, disability, etc.",Bachelors,1.0,USD - US dollar,I like the settings this time better. Please keep up the good work!,,
2025-01-15 20:02:45.946000,,United States,,Massachusetts,,Prefer not to say,Public,Pharmaceutical (including “big pharma”),50-200,An excellent place to work,36 - 40,Supply Chain Manager,Clinical,Managing drug supply for clinical trials,Hybrid,4.0,,0.0,,6.0,,Salaried,Not applicable,130000.0,N/A (no overtime/am salaried),8.0,No commission,0.0,Have not been long enough to have an annual yearly raise,,,,4% 401k match,Company pays all deductibles and contributes to HSA,Bachelors,1.0,USD - US dollar,,,
2025-01-15 19:50:31.601000,,Canada,,,Quebec,CellCarta,Private,Contract Research Organization,200-1000,Good for a year. I wouldn't recommend anyone to stay more than a year. Less compensation,36 - 40,Research Assistant,Research,"Follow the procedures (SOPs) and do the task of adding reagents/chemicals (ELISPOT, MSD, T-reg, TBNK, PBMC, OLINK assays)",In-Person,0.0,,0.0,,0.0,,Salaried,37.5,50000.0,N/A (no overtime/am salaried),2.0,No commission,0.0,1-3%,0.0,0.0,0.0,RRSP match,0.0,Masters,2.0,CAD - Canadian dollar,Promotions are almost non-existent. No proper metrics to gauge employees. Frequent layoff.,0.0,0.0
2025-01-15 19:39:08.361000,,United States,,Pennsylvania,,Prefer not to say,Public,Cell and Gene Therapy,1-50,,36 - 40,Associate Scientist,Research,Run in vivo experiments and ex vivo analysis,In-Person,1.0,,0.0,,6.0,,Salaried,Not applicable,90000.0,N/A (no overtime/am salaried),10.0,No commission,3400.0,4.0,5000.0,4000.0,7500.0,5% match,,Masters,1.5,USD - US dollar,,,8.75
2025-01-15 18:50:44.171000,,United States,,Massachusetts,,Prefer not to say,Private,Pharmaceutical (including “big pharma”),50-200,,36 - 40,Senior Research Associate,Research,,In-Person,0.0,,0.0,,5.0,,Salaried,Not applicable,92500.0,N/A (no overtime/am salaried),,No commission,0.0,Have not been long enough to have an annual yearly raise,,,,no 401k match,,Bachelors,2 months,USD - US dollar,,,
2025-01-15 18:42:49.286000,,United States,,Oregon,,Prefer not to say,Private,Medical/Health Devices,1-50,,41 - 45,Senior Scientist,Clinical,"Secure extramural funding (NIH grants), project management, product development",Hybrid,1.0,,0.0,,1.0,,Salaried,Not applicable,75000.0,N/A (no overtime/am salaried),0.0,No commission,0.0,Have not been long enough to have an annual yearly raise,0.0,0.0,0.0,401k match 50% up to 10%,,PhD,1.0,USD - US dollar,,0.0,0.0
2025-01-15 18:28:58.262000,,United States,,Massachusetts,,Prefer not to say,Private,Industrial Biotech,1-50,,41 - 45,Scientist II,Research,Biochem & biophysics assay development and SAR,Hybrid,1.0,,0.0,,3.0,,Salaried,Not applicable,150000.0,N/A (no overtime/am salaried),12.5,No commission,0.0,Have not been long enough to have an annual yearly raise,15000.0,,,,,PhD,O.3,USD - US dollar,,,
2025-01-15 18:26:34.302000,,United States,,Massachusetts,,Prefer not to say,Private,Contract Manufacturing Organization,50-200,,Less than 30,Senior Human Resources Generalist,Human Resources,"Talent Acquisition, benefits, onboarding/offboarding, leaves of absence, immigration, employee engagement, compensation ",Remote,5.0,,0.0,SHRM-CP,7.0,,Salaried,Not applicable,110000.0,N/A (no overtime/am salaried),8.0,No commission,0.0,Have not been long enough to have an annual yearly raise,,,,"401k match - 3% of salary automatic even with no contributions, with matching up to 6% (vests immediately)",,Bachelors,1.5,USD - US dollar,,,0.04
2025-01-15 18:22:04.084000,,United States,,Minnesota,,Danaher Co Op,Private,Diagnostics,5000+,3.5. Like my team more thant the company. Company is comprable to other large biomedical corps. ,41 - 45,Development Scientist II,System Integration,,In-Person,0.0,,0.0,"PMP, PE, RAPS, etc",6.0,,Salaried,Not applicable,85000.0,N/A (no overtime/am salaried),5.0,No commission,0.0,3.2,0.0,NA,0.0,401K match 100% up to 3% and then 50% up to 5%. Additional match depending on student loan payent. ,,Masters,2.5,USD - US dollar,,NA,3.2
2025-01-15 18:10:03.783000,,United States,,California,,Amgen,Private,Pharmaceutical (including “big pharma”),5000+,Would gladly be a lifer,41 - 45,Principal Scientist,Data Science / Bioinformatics,,Remote,5.0,,0.0,,7.0,,Salaried,Not applicable,170000.0,N/A (no overtime/am salaried),13.0,No commission,18000.0,3.0,12000.0,,,10% match on entire salary if you contribute 5%,,Masters,5.0,USD - US dollar,,,0.13
2025-01-15 17:28:59.533000,,United States,,New Jersey,,Merck,Public,Pharmaceutical (including “big pharma”),5000+,Great company. Issues with advancement in certain departments or divisions. But many internal opportunities in transferring groups or job roles.,41 - 45,"Associate Director, Engineering",Research,,In-Person,0.0,,2.0,,6.0,,Salaried,Not applicable,160000.0,N/A (no overtime/am salaried),16.0,No commission,0.0,4.0,,,20000.0,6% 401K match,,PhD,1.0,USD - US dollar,,,18.0
2025-01-15 17:00:38.566000,,United States,,Pennsylvania,,MERCK & CO,Private,Pharmaceutical (including “big pharma”),5000+,,46 - 50,Associate Principal Scientist,Analytical Development,,In-Person,1.0,,2.0,,4.0,,Salaried,Not applicable,160480.0,N/A (no overtime/am salaried),16.0,No commission,20000.0,4.0,15000.0,,,,,PhD,4.0,USD - US dollar,,,
2025-01-15 16:46:17.582000,,United States,,New York,,Prefer not to say,Public,Pharmaceutical (including “big pharma”),200-1000,,Less than 30,"Manager, Clinical QA ",Quality,,Remote,5.0,,0.0,,3.0,,Salaried,Not applicable,155000.0,N/A (no overtime/am salaried),15.0,No commission,25000.0,Have not been long enough to have an annual yearly raise,,Shares in company that vest 25% per year over 4 years. Also annual granted additional shares ,,4% match ,"Premium 100% paid by employer, very low deductible PPO Plus Plan",Masters,0.0,USD - US dollar,,,15.0
2025-01-15 16:26:08.561000,,United States,,California,,Prefer not to say,Public,Pharmaceutical (including “big pharma”),200-1000,good,36 - 40,Principal Scientist,Research,Supervise small team on multiple research projects,Hybrid,0.25,,5.0,,4.0,,Salaried,Not applicable,160000.0,N/A (no overtime/am salaried),15.0,No commission,12500.0,4.0,,,,401K 5% match,good,PhD,3.0,USD - US dollar,good,,0.18
2025-01-15 16:21:10.756000,,United States,,Rhode Island,,Prefer not to say,Private,Pharmaceutical (including “big pharma”),1-50,,41 - 45,Scientist,Research,,In-Person,0.0,,6.0,,8.0,,Salaried,Not applicable,80000.0,N/A (no overtime/am salaried),15.0,No commission,0.0,Company/Institution does not have annual yearly raise,10000.0,0.0,0.0,none,"state exchange, employer cover 25%",PhD,8.0,USD - US dollar,,,15.0
2025-01-15 16:12:34.349000,,United States,,New York,,Prefer not to say,Public,Pharmaceutical (including “big pharma”),5000+,,41 - 45,Assoc Analytical Development Specialist,Quality,Chemistry mAb and bsAb method development for early and late phase programs,In-Person,0.0,,0.0,,2.0,,Salaried,Not applicable,72748.0,N/A (no overtime/am salaried),8.0,No commission,0.0,0.025,4000.0,12000.0,0.0,"50% of contribution or 10% of eligible earning for the quarter, whichever is lower","Premium plus Aetna, $65 biweekly ",Bachelors,2.0,USD - US dollar,,,0.088
2025-01-15 16:07:03.786000,,United States,,New York,,Prefer not to say,Private,Contract Manufacturing Organization,50-200,,36 - 40,Senior scientist 1,Research,Api manufacturing,In-Person,0.0,,0.0,,3.0,,Salaried,36.0,79500.0,N/A (no overtime/am salaried),3.0,No commission,0.0,2.0,,,,3.0,,PhD,3.0,USD - US dollar,,,3.0
2025-01-15 15:55:24.323000,,United States,,California,,NGM Bio,Private,Pharmaceutical (including “big pharma”),50-200,,36 - 40,Scientist II,Research,,In-Person,0.5,,6.0,,1.0,,Salaried,Not applicable,142000.0,N/A (no overtime/am salaried),,No commission,0.0,Have not been long enough to have an annual yearly raise,,13000.0,15000.0,,,PhD,1.0,USD - US dollar,,,
2025-01-15 15:39:41.611000,,United States,,Massachusetts,,Prefer not to say,Private,Pharmaceutical (including “big pharma”),50-200,,46 - 50,Associate Director,Information Technologies,"IT, software development leader",Hybrid,2.0,,0.0,,12.0,,Salaried,Not applicable,200000.0,N/A (no overtime/am salaried),20.0,No commission,0.0,3.0,,,,401k,PPO with reasonable coverage and costs (for the US),Bachelors,3.0,USD - US dollar,The market value of my stock options is 0 because we are private. Include vacation days?,,0.2
2025-01-15 15:07:33.014000,,United States,,Washington,,Prefer not to say,Public,Cell and Gene Therapy,5000+,,36 - 40,Director,Process Development ,CMC process development ,Hybrid,1.0,,0.0,,12.0,,Salaried,Not applicable,230000.0,N/A (no overtime/am salaried),23.0,No commission,77000.0,3.0,,,,50% 401k match,,PhD,2.0,USD - US dollar,,,0.23
2025-01-15 15:05:03.966000,,United States,,Illinois,,Prefer not to say,Private,Cell and Gene Therapy,1-50,,36 - 40,Human Resources Manager,Human Resources,,Hybrid,2.0,,0.0,SHRM SCP,15.0,,Salaried,Not applicable,100.0,N/A (no overtime/am salaried),10.0,No commission,0.0,5-10%,,,,401k up to 4% company match,"85% premium costs for individuals and 65% for premium costs for family, BCBS PPO",Bachelors,3.0,USD - US dollar,"perhaps consider adding phase of company (i.e. startup, series B, pre-revenue, etc) ",N/A,
2025-01-15 14:51:08.091000,,United States,,Massachusetts,,Prefer not to say,Public,Industrial Biotech,1000-5000,,36 - 40,Director,Data Science / Bioinformatics,,Hybrid,2.0,,0.0,,7.0,,Salaried,Not applicable,230000.0,N/A (no overtime/am salaried),23.0,No commission,125000.0,Have not been long enough to have an annual yearly raise,40000.0,,30000.0,"4.5% match, mega backdoor Roth",,PhD,1.0,USD - US dollar,,,
2025-01-15 14:39:05.127000,,United States,,Massachusetts,,Prefer not to say,Public,Pharmaceutical (including “big pharma”),5000+,,36 - 40,Scientist,Clinical,,Remote,5.0,,2.0,,2.0,,Salaried,Not applicable,128000.0,N/A (no overtime/am salaried),15.0,No commission,0.0,Company/Institution does not have annual yearly raise,,,,,,PhD,2.0,USD - US dollar,,,
2025-01-15 14:29:12.201000,,United States,,Washington,,Zymeworks Inc.,Public,Pharmaceutical (including “big pharma”),200-1000,,36 - 40,Program Management and Alliance Manager,Project Management ,,Hybrid,2.0,,0.0,,8.0,,Salaried,Not applicable,138000.0,N/A (no overtime/am salaried),15.0,No commission,10000.0,2.0,,,,Employer match up to 6%,Health Insurance Premiums covered entirely,Bachelors,2.0,USD - US dollar,,,13.0
2025-01-15 14:24:19.861000,,United Kingdom,Cambridge,,,AstraZeneca,Public,Pharmaceutical (including “big pharma”),5000+,"Science is interesting and people are friendly, busy times though.",36 - 40,Scientist,Research,Early Discovery - Immuno-oncology,Hybrid,1.0,,0.0,,6.0,,Salaried,Not applicable,38000.0,N/A (no overtime/am salaried),10.0,No commission,1300.0,1.5,,,,,Health Insurance,Masters,1.0,GBP - sterling,Thorough ,4000.0,14.8
2025-01-15 13:55:54.167000,,United States,,California,,Prefer not to say,Public,Pharmaceutical (including “big pharma”),5000+,Fine,41 - 45,Scientific Lead,Research,,In-Person,0.0,,0.0,,9.0,,Salaried,Not applicable,170000.0,N/A (no overtime/am salaried),16.0,No commission,20000.0,5.0,25000.0,0.0,0.0,6% 401k and pension ,Mid coverage ,Bachelors,2.0,USD - US dollar,,,0.41
2025-01-15 13:46:32.082000,,United States,,Pennsylvania,,Prefer not to say,Academia/College/Universities,Academia/Research/Institution,5000+,,41 - 45,Senior Bioinformatician,Data Science / Bioinformatics,,In-Person,0.0,,0.0,,0.0,,Salaried,Not applicable,105000.0,N/A (no overtime/am salaried),,No commission,0.0,Have not been long enough to have an annual yearly raise,0.0,0.0,0.0,5% 401k match,,PhD,0.5,USD - US dollar,,,
2025-01-15 13:40:08.074000,,United States,,California,,Prefer not to say,Public,Biotech Equipment,1000-5000,My job is great and the people I work with are great.,30 - 35,Systems Engineer III,Manufacturing,Programming and maintaining Hamilton liquid handlers,In-Person,0.0,,0.0,,13.0,,Salaried,Not applicable,160000.0,N/A (no overtime/am salaried),10.0,No commission,0.0,0.03,10000.0,6000 stock options,,half match max 3%,"Family health, dental, vision totals about $700/month",Bachelors,3.0,USD - US dollar,,,
2025-01-15 13:36:25.638000,,United States,,Massachusetts,,Moderna,Public,Pharmaceutical (including “big pharma”),5000+,Good,36 - 40,"Manager, QA",Quality,Investigations,Hybrid,7.0,,0.0,,6.0,,Salaried,Not applicable,140000.0,N/A (no overtime/am salaried),15.0,No commission,35000.0,4.0,15000.0,35000.0,,4.5,,Masters,1.0,USD - US dollar,,,
2025-01-15 13:34:56.586000,,United Kingdom,Cambridge ,,,Prefer not to say,Non-Profit ,Cell and Gene Therapy,50-200,Good pay by UK standards but bad by global standards,36 - 40,Senior Scientist ,Research,Process Development for viral vectors ,In-Person,0.5,,5.0,,6.0,,Salaried,Not applicable,51000.0,N/A (no overtime/am salaried),2.0,No commission,0.0,2.0,,,,Pension match upto 6%,None,PhD,3.0,GBP - sterling,,,
2025-01-15 13:28:50.074000,,United States,,Massachusetts,,Seed stage startup,Private,Cell and Gene Therapy,1-50,"Fast progress, but very flexible and understanding staff. Super parent-friendly",36 - 40,Senior Scientist ,Research,Bench scientist and program lead,In-Person,0.0,,5.0,,3.0,,Salaried,Not applicable,145000.0,N/A (no overtime/am salaried),0.0,No commission,0.0,Have not been long enough to have an annual yearly raise,,20k Options ,,4% match,"Fully covered health, dental, vision premiums for individual plan. 90% subsided for family.",PhD,0.5,USD - US dollar,,,
